esco_label,esco_key,isco_4_label,isco_4_key,isco_3_label,isco_3_key,isco_2_label,isco_2_key,isco_1_label,isco_1_key
starch extraction operator,9161b2df-624c-4f5e-ad6c-0392439fa5c3,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
distillery worker,9757122b-1161-4f4a-8286-a603d4ad7012,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
fat-purification worker,9ae8251e-cb8e-4324-9d77-d967d43e6b46,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
dairy processing operator,9aeefea6-11c3-4479-b703-902ee84787d7,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
germination operator,ab9e06c8-e0fc-4c1b-afa2-61421592f1a5,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
milk heat treatment process operator,b69d9b94-a40c-434d-af8f-e584257314f6,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
animal feed operator,b91034a0-1d3e-40e4-aced-07052ee0f9e9,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
wine fermenter,b997a091-23b3-4f87-a6bc-bdbea2f609ae,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
yeast distiller,beacd3d6-e414-42ea-baf9-3ddc34fc143a,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
vermouth manufacturer,ca2da084-3bfa-47d8-84ba-ef890191708d,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
chocolate moulding operator,d41ff08f-1ba9-4e39-b9b5-ad6bfe8f9611,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
miller,db25e659-d77c-4f4a-a8a2-ee199d060345,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
fruit and vegetable canner,defc8417-eeb6-4f13-8fcd-6518b99a40f4,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
cocoa mill operator,e0b347de-f88b-4f69-b7d0-0a965e41f0d5,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
liquor grinding mill operator,e0c5e005-6303-4d5a-9125-a7f86ed1c4df,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
cider fermentation operator,e3713dd7-572d-4c6c-87ec-1944b3572175,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
food production operator,e3dc66de-99c7-4607-a82b-7244036d316d,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
cigarette making machine operator,ecfcf554-254f-4dd7-a20c-b60cc6b16054,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
refining machine operator,ed41ca50-bb2a-41e2-a332-9b2df83040c1,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
liquor blender,f4e0016b-29fa-48ac-b98d-364c658f8aed,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
flour purifier operator,f53dbdb1-2f64-42f8-a6a4-0552c40e4f57,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
bulk filler,f6f1a9c5-a956-4a10-98ad-b83525e843fb,Food and related products machine operators,8160,Food and related products machine operators,816,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
paper pulp moulding operator,3723d7a6-7e65-4735-8235-cb01fb661b2f,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
bleacher operator,41535a7d-f2ed-4937-9b7e-3b14c8c755b3,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
paper machine operator,4b6a55a8-8ec9-4ae2-9f62-ebcea1fa93d0,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
paper stationery machine operator,71a98a24-e02b-4ba6-b4df-6556d7ae98cc,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
froth flotation deinking operator,728b9e5b-3da4-4dbd-ac36-614ebdb6c8c0,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
wash deinking operator,8870032b-9be3-4fd4-b9fb-1d8d9de33c5f,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
laminating machine operator,8f654b67-89f8-4669-8c9c-a4875bf22699,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
pulp technician,bb131b09-5fdf-4f4f-a76c-402c69cd090a,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
digester operator,c32155d3-9ac5-4e44-8e8b-25c47ad31c38,Pulp and papermaking plant operators,8171,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
table saw operator,05ae3e87-36ad-428f-a086-8a2ed458db3b,Wood processing plant operators,8172,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
veneer slicer operator,218e30f0-bd6c-4120-99ba-9a90665a314f,Wood processing plant operators,8172,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
planer thicknesser operator,431f0055-43ca-406c-99f0-fb10a73d684e,Wood processing plant operators,8172,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
debarker operator,5e5522c5-4b09-4586-a8f0-3b6d66d99969,Wood processing plant operators,8172,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
wood fuel pelletiser,7109cdfd-1618-43b6-8317-8dc90fa583e6,Wood processing plant operators,8172,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
sawmill operator,865adac9-9bb7-4680-a13d-62b2942974ac,Wood processing plant operators,8172,Wood processing and papermaking plant operators,817,Stationary plant and machine operators,81,Plant and machine operators and assemblers,8
